name	type	code	alternateGfx	version	compactsave	rarity	spawnable	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam	rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	levelreq	cost	gamble cost	magic lvl	auto prefix	OpenBetaGfx	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	special	useable	sound	unique	transparent	transtbl	quivered	lightradius	belt	quest	missiletype	durwarning	qntwarning	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem
Small Crescent	axe	7ax	axe	100		1	1	22	57							1	10	100		95	83	24		61	61	15781	987500			axe	axe	9ax	7ax	1hs	1hs	5	1hsl	2	3					flpaxe	invaxe	invaxeu	invaxeu	1	4	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	2	0	xxx	xxx	1	0
Ettin Axe	axe	72a	axe	100		1	1	19	60							1	10	100		121	69	24		64	64	13496	901743			axe	2ax	92a	72a	1hs	1hs	5	1hsl	2	3					flp2ax	inv2ax			1	5	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	2	0	xxx	xxx	1	0
War Spike	axe	7mp	axe	100		2	1	13	46							1	-10	100		144	55	26		67	67	16108	1119388			axe	mpi	9mp	7mp	1hs	1hs	5	1hsl	2	3					flpmpi	invmpi	invmpiu	invmpiu	1	6	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Berserker Axe	axe	7wa	hax	100		2	1	3	64							2		100		149		26		71	71	15957	1170947			hax	wax	9wa	7wa	1hs	1hs	5	1hsl	2	3					flpwax	invwax			1	6	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Feral Axe	axe	7la	lax	100		1	1				1	10	88			2	-15	100		165	45	30		61	61	17430	1087265			lax	lax	9la	7la	stf	stf	5	2hsl	2	3					flplax	invlax			1	4	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Silver Edged Axe	axe	7ba	lax	100		1	1				1	39	87			2		100		130	87	35		64	64	18956	1237956			lax	bax	9ba	7ba	stf	stf	5	2hsl	2	3					flpbrx	invbrx			1	5	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Decapitator	axe	7bt	btx	100		1	1				1	40	107			2	10	100		175		40		67	67	16377	1124820			btx	btx	9bt	7bt	stf	stf	5	2hsl	2	3					flpbtx	invbtx	invbtxu	invbtxu	1	5	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	2	0	xxx	xxx	1	0
Champion Axe	axe	7ga	btx	100		2	1				1	26	82			2	-10	100		143	65	50		70	70	19245	1374777			btx	gax	9ga	7ga	stf	stf	5	2hsl	2	4					flpgax	invgax	invgaxu	invgaxu	1	6	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Glorious Axe	axe	7gi	gix	100		4	1				1	16	132			2	10	100		155	73	50		73	73	18431	1389195			gix	gix	9gi	7gi	stf	stf	5	2hsl	2	3					flpgix	invgix			1	6	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Polished Wand	wand	7wn	wnd	100		2	1	18	33									100		35	61	15		58	58	9412	579874			wnd	wnd	9wn	7wn	1hs	1hs	5	1hss	1	2					flpwnd	invwnd					0	magically charged	0	30	0	0	5	0	0	0	0	0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Ghost Wand	wand	7yw	ywn	100		3	1	20	42								10	100		25	75	15		64	64	8786	592161			ywn	ywn	9yw	7yw	1hs	1hs	5	1hss	1	2					flpywn	invywn					0	magically charged	0	30	0	0	5	0	0	0	0	0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Lich Wand	wand	7bw	bwn	100		4	1	9	31								-20	100		33	67	15		67	67	9208	655363			bwn	bwn	9bw	7bw	1hs	1hs	5	1hss	1	2					flpbwn	invbwn	invbwnu	invbwnu			0	magically charged	0	30	0	0	5	0	0	0	0	0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Unearthed Wand	wand	7gw	bwn	100		5	1	22	28									100		42	56	15		72	72	7687	589917			bwn	gwn	9gw	7gw	1hs	1hs	5	1hss	1	2					flpgwn	invgwn					0	magically charged	0	30	0	0	5	0	0	0	0	0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Truncheon	club	7cl	clb	100		1	1	14	45								-10	100		57	65	29		58	58	1488	116810			clb	clb	9cl	7cl	1hs	1hs	5	club	1	3					flpclb	invclb	invclbu	invclbu	1	2	0		0	28	0	0	5	0	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	2	0	xxx	xxx	1	0
Mighty Scepter	scep	7sc	mac	100		1	1	24	47									100		158	76	50		58	58	20199	1208216			mac	scp	9sc	7sc	1hs	1hs	5	club	1	3					flpscp	invscp			1	2	0	magically charged	0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Seraph Rod	scep	7qs	mac	100		3	1	27	51							1	10	100		123	105	60		65	65	23501	1562565			mac	gsc	9qs	7qs	1hs	1hs	5	club	1	3					flpgsc	invgsc			1	3	0	magically charged	0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Caduceus	scep	7ws	whm	100		4	1	19	40							1	-10	100		117	117	70		69	69	22870	1609187			whm	wsp	9ws	7ws	1hs	1hs	5	club	2	3					flpwsp	invwsp			1	5	0	magically charged	0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Tyrant Club	club	7sp	clb	100		1	1	13	52							1		100		103	52	45		59	59	6793	432787			clb	spc	9sp	7sp	1hs	1hs	5	1hsl	1	3					flpspc	invspc	invspcu	invspcu	1	2	0		0	28	0	0	5	0	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Reinforced Mace	mace	7ma	mac	100		1	1	22	43									100		112	62	60		61	61	14765	937481			mac	mac	9ma	7ma	1hs	1hs	5	1hsl	1	3					flpmac	invmac		inv7mas	1	2	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Devil Star	mace	7mt	mac	100		1	1	28	52							1	10	100		97	85	72		64	64	15674	1041679			mac	mst	9mt	7mt	1hs	1hs	5	1hsl	1	3					flpmst	invmst	invmstu	invmstu	1	3	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Scourge	mace	7fl	fla	100		1	1	3	57							2	-10	100		88	122	65		67	67	19532	1349652			fla	fla	9fl	7fl	1hs	1hs	5	1hsl	2	3					flpfla	invfla			1	5	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Legendary Mallet	hamm	7wh	whm	100		4	1	46	53								20	110		145		65		71	71	14388	1059548			whm	whm	9wh	7wh	1hs	1hs	5	1hsl	2	3					flpwhm	invwhm			1	4	0		0	29	0	0	5	0	0	0	0	178	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Ogre Maul	hamm	7m7	mau	100		1	1				1	66	91			1	10	110		176		60		69	69	12156	872600			mau	mau	9m9	7m7	stf	stf	5	2hsl	2	4					flpmau	invmau			1	6	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Thunder Maul	hamm	7gm	mau	100		1	1				1	9	172			2	20	110		218		60		75	75	17821	1371994			mau	gma	9gm	7gm	stf	stf	5	2hsl	2	3					flpgma	invgma			1	6	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Falcata	swor	7ss	ssd	100		1	1	22	42									100		95	143	24		58	58	15680	932850			ssd	ssd	9ss	7ss	1hs	1hs	5	1hsl	1	3					flpssd	invssd			1	2	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Ataghan	swor	7sm	scm	100		1	1	8	38								-20	100		102	137	22		67	67	16103	1119051			scm	scm	9sm	7sm	1hs	1hs	5	1hsl	1	3					flpscm	invscm	invscmu	invscmu	1	2	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Elegant Blade	swor	7sb	scm	100		1	1	12	40								-10	100		105	134	32		61	61	22785	1428706			scm	sbr	9sb	7sb	1hs	1hs	5	1hsl	1	3					flpsbr	invsbr	invsbru	invsbru	1	2	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Hydra Edge	swor	7fc	flc	100		2	1	24	63								20	100		112	119	32		63	63	18479	1193432			flc	flc	9fc	7fc	1hs	1hs	5	1hsl	1	3					flpflc	invflc			1	2	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Phase Blade	swor	7cr	crs	100		4	1	24	27							1	-30	100		106	145	0	1	63	63	25680	1645295			crs	crs	9cr	7cr	1hs	1hs	5	1hsl	2	3					flpcrs	invcrs	invcrsu	invcrsu	1	6	0		0	29	0	0	5	0	5	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	8	0	xxx	xxx	1	0
Conquest Sword	swor	7bs	bsd	100		1	1	18	47									100		130	88	32		65	65	19044	1272860			bsd	bsd	9bs	7bs	1hs	1hs	5	1hsl	2	3					flpbsd	invbsd			1	4	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Cryptic Sword	swor	7ls	lsd	100		1	1	5	54							1	-10	100		125	110	44		68	68	14306	1009308			lsd	lsd	9ls	7ls	1hs	1hs	5	1hsl	2	3					flplsd	invlsd	invlsdu	invlsdu	1	4	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Mythical Sword	swor	7wd	flc	100		1	1	13	52							1		100		157	40	44		72	72	20187	1486792			flc	wsd	9wd	7wd	1hs	1hs	5	1hsl	1	3					flpwsd	invwsd			1	3	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Legend Sword	swor	72h	clm	100		1	1	20	38	1	1	40	66			2	-15	100		127	130	44		63	63	23789	1526634			clm	2hs	92h	72h	1hs	2hs	5	2hss	1	4					flp2hs	inv2hs	inv2hsu	inv2hsu	1	3	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Highland Blade	swor	7cm	clm	100		2	1	23	47	1	1	47	78			2	-5	100		134	125	50		67	67	14391	992751			clm	clm	9cm	7cm	1hs	2hs	5	2hss	1	4					flpclm	invclm			1	4	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Balrog Blade	swor	7gs	gsd	100		2	1	12	58	1	1	31	94			2		100		142	119	50		69	69	16331	1159631			gsd	gis	9gs	7gs	1hs	2hs	5	2hss	1	4					flpgis	invgis	invgisu	invgisu	1	4	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Champion Sword	swor	7b7	clm	100		1	1	7	51	1	1	21	84			2	-10	100		156	107	40		71	71	19939	1453669			clm	bsw	9b9	7b7	1hs	2hs	5	2hss	1	4					flpbsw	invbsw	invbswu	invbswu	1	4	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Colossal Sword	swor	7fb	clm	100		3	1	18	64	1	1	46	98			2	10	100		170	91	50		72	72	24800	1817775			clm	flb	9fb	7fb	1hs	2hs	5	2hss	2	4					flpflb	invflb			1	5	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Colossus Blade	swor	7gd	gsd	100		4	1	16	54	1	1	17	107			2	5	100		188	65	50		76	76	22259	1720804			gsd	gsd	9gd	7gd	1hs	2hs	5	2hss	2	4					flpgsd	invgsd	invgsdu	invgsdu	1	6	0		0	16	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Bone Knife	knif	7dg	dgr	100		1	1	11	36								-20	50	50	65	75	16		58	58	12429	755614			dgr	dgr	9dg	7dg	1ht	1ht	5	1ht	1	2					flpdgr	invdgr			1	1	0		0	27	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Mithral Point	knif	7di	dir	100		1	1	23	43									50	50	50	98	20		62	62	17988	1148756			dir	dir	9di	7di	1ht	1ht	5	1ht	1	2					flpdir	invdir			1	1	0		0	27	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
